pdb	CDR	Cluster_Label
7m8l	SEQ_H2	3
8u08	SEQ_H2	3
7jx3	SEQ_H2	3
7x8y	SEQ_H2	3
8wsp	SEQ_H2	3
8wsp	SEQ_H2	3
8tzw	SEQ_H2	3
8u03	SEQ_H2	3
7l7e	SEQ_H2	3
7l7e	SEQ_H2	3
7l7e	SEQ_H2	3
8suo	SEQ_H2	3
8ekd	SEQ_H2	3
6s8j	SEQ_H2	3
6s8j	SEQ_H2	3
6s8j	SEQ_H2	3
7mzj	SEQ_H2	3
7mzj	SEQ_H2	3
7rxp	SEQ_H2	3
8r8k	SEQ_H2	3
7ey5	SEQ_H2	3
6o2a	SEQ_H2	3
6o2a	SEQ_H2	3
6o2b	SEQ_H2	3
6o2b	SEQ_H2	3
4rwy	SEQ_H2	3
4rx4	SEQ_H2	3
4rx4	SEQ_H2	3
8vkx	SEQ_H2	3
8ghk	SEQ_H2	3
8ghk	SEQ_H2	3
6whk	SEQ_H2	3
7m7f	SEQ_H2	3
7m7f	SEQ_H2	3
7s6c	SEQ_H2	3
7s6c	SEQ_H2	3
7s6d	SEQ_H2	3
7s6d	SEQ_H2	3
6c9u	SEQ_H2	3
7dm1	SEQ_H2	3
7dm1	SEQ_H2	3
8ee0	SEQ_H2	3
8jin	SEQ_H2	3
8jmm	SEQ_H2	3
8jmm	SEQ_H2	3
8jmm	SEQ_H2	3
8jmm	SEQ_H2	3
8jmm	SEQ_H2	3
8jmm	SEQ_H2	3
8tjo	SEQ_H2	3
8tjo	SEQ_H2	3
8tjn	SEQ_H2	3
8tjn	SEQ_H2	3
7ttm	SEQ_H2	3
7sd5	SEQ_H2	3
7ttx	SEQ_H2	3
7tty	SEQ_H2	3
8tqk	SEQ_H2	3
8tqk	SEQ_H2	3
8tqk	SEQ_H2	3
8gav	SEQ_H2	3
7x96	SEQ_H2	3
7s8h	SEQ_H2	3
7mzl	SEQ_H2	3
4xvs	SEQ_H2	3
4lss	SEQ_H2	3
6nnf	SEQ_H2	3
6vlw	SEQ_H2	3
3u7y	SEQ_H2	3
5kzc	SEQ_H2	3
5kzc	SEQ_H2	3
5kzc	SEQ_H2	3
3ngb	SEQ_H2	3
3ngb	SEQ_H2	3
3ngb	SEQ_H2	3
3ngb	SEQ_H2	3
4lst	SEQ_H2	3
6v8x	SEQ_H2	3
6v8x	SEQ_H2	3
6v8x	SEQ_H2	3
4oly	SEQ_H2	3
4olu	SEQ_H2	3
4xvt	SEQ_H2	3
8sav	SEQ_H2	3
8sav	SEQ_H2	3
8sav	SEQ_H2	3
8vgw	SEQ_H2	3
8vgw	SEQ_H2	3
8vgw	SEQ_H2	3
4ydi	SEQ_H2	3
4jpw	SEQ_H2	3
4olv	SEQ_H2	3
4jkp	SEQ_H2	3
4olz	SEQ_H2	3
5czv	SEQ_H2	3
4om1	SEQ_H2	3
6vi0	SEQ_H2	3
6vi0	SEQ_H2	3
6vi0	SEQ_H2	3
7ytn	SEQ_H2	3
4j6r	SEQ_H2	3
4olw	SEQ_H2	3
4om0	SEQ_H2	3
4olx	SEQ_H2	3
3se8	SEQ_H2	3
6nf2	SEQ_H2	3
6nf2	SEQ_H2	3
6nf2	SEQ_H2	3
6v8z	SEQ_H2	3
6v8z	SEQ_H2	3
6v8z	SEQ_H2	3
6cdi	SEQ_H2	3
6cdi	SEQ_H2	3
6cde	SEQ_H2	3
6cde	SEQ_H2	3
4jb9	SEQ_H2	3
4s1q	SEQ_H2	3
4xnz	SEQ_H2	3
4xnz	SEQ_H2	3
4xnz	SEQ_H2	3
5c7x	SEQ_H2	3
5c7x	SEQ_H2	3
5d72	SEQ_H2	3
5d72	SEQ_H2	3
7r6w	SEQ_H2	3
8hld	SEQ_H2	3
8hld	SEQ_H2	3
8hld	SEQ_H2	3
8v52	SEQ_H2	3
8v52	SEQ_H2	3
8keq	SEQ_H2	3
8keq	SEQ_H2	3
8kej	SEQ_H2	3
8kdt	SEQ_H2	3
8keh	SEQ_H2	3
8kdm	SEQ_H2	3
4irz	SEQ_H2	3
7ubr	SEQ_H2	3
7ubr	SEQ_H2	3
1uj3	SEQ_H2	3
6t3j	SEQ_H2	3
6t3j	SEQ_H2	3
4kvn	SEQ_H2	3
8tr3	SEQ_H2	3
8tr3	SEQ_H2	3
8s6m	SEQ_H2	3
8tr3	SEQ_H2	3
6s8i	SEQ_H2	3
6s8i	SEQ_H2	3
6s8i	SEQ_H2	3
8cwj	SEQ_H2	3
8cwj	SEQ_H2	3
6urh	SEQ_H2	3
7chz	SEQ_H2	3
7mlh	SEQ_H2	3
7mlh	SEQ_H2	3
7k8z	SEQ_H2	3
7k8z	SEQ_H2	3
5f96	SEQ_H2	3
7t9t	SEQ_H2	3
7t9t	SEQ_H2	3
7t9t	SEQ_H2	3
8sxj	SEQ_H2	3
8sxj	SEQ_H2	3
8sxj	SEQ_H2	3
8s2e	SEQ_H2	3
5cd5	SEQ_H2	3
8il3	SEQ_H2	3
5t3z	SEQ_H2	3
5t3x	SEQ_H2	3
8vpf	SEQ_H2	3
8vpf	SEQ_H2	3
8vpf	SEQ_H2	3
8udz	SEQ_H2	3
7m30	SEQ_H2	3
4uv7	SEQ_H2	3
5f9w	SEQ_H2	3
5f9w	SEQ_H2	3
7ahv	SEQ_H2	3
8r9y	SEQ_H2	3
8r9z	SEQ_H2	3
5f9o	SEQ_H2	3
7wr9	SEQ_H2	3
7wr8	SEQ_H2	3
7laa	SEQ_H2	3
7vyr	SEQ_H2	3
7vyr	SEQ_H2	3
7ox1	SEQ_H2	3
7ox1	SEQ_H2	3
7ox1	SEQ_H2	3
7ox1	SEQ_H2	3
6s8d	SEQ_H2	3
6s8d	SEQ_H2	3
6s8d	SEQ_H2	3
6cdi	SEQ_H2	3
6cdi	SEQ_H2	3
7zoz	SEQ_H2	3
6dc3	SEQ_H2	3
5g64	SEQ_H2	3
5g64	SEQ_H2	3
7shu	SEQ_H2	3
7shu	SEQ_H2	3
7si0	SEQ_H2	3
7si0	SEQ_H2	3
7si0	SEQ_H2	3
7si0	SEQ_H2	3
5hys	SEQ_H2	3
5hys	SEQ_H2	3
5hys	SEQ_H2	3
5hys	SEQ_H2	3
7shy	SEQ_H2	3
7shy	SEQ_H2	3
7shy	SEQ_H2	3
7shy	SEQ_H2	3
8pe9	SEQ_H2	3
8u1s	SEQ_H2	3
8u1s	SEQ_H2	3
8u1s	SEQ_H2	3
8u1s	SEQ_H2	3
8vee	SEQ_H2	3
8vee	SEQ_H2	3
8vee	SEQ_H2	3
8veb	SEQ_H2	3
8veb	SEQ_H2	3
8veb	SEQ_H2	3
8f6o	SEQ_H2	3
5wi9	SEQ_H2	3
5wi9	SEQ_H2	3
6vc9	SEQ_H2	3
8p5m	SEQ_H2	3
8q5y	SEQ_H2	3
8q5y	SEQ_H2	3
8q5y	SEQ_H2	3
6nn3	SEQ_H2	3
6oan	SEQ_H2	3
6oan	SEQ_H2	3
7q9j	SEQ_H2	3
7q9j	SEQ_H2	3
7q9j	SEQ_H2	3
7ps0	SEQ_H2	3
7ps0	SEQ_H2	3
7u9g	SEQ_H2	3
7u9g	SEQ_H2	3
7u9g	SEQ_H2	3
7y0v	SEQ_H2	3
8tp7	SEQ_H2	3
8tp7	SEQ_H2	3
8tp7	SEQ_H2	3
9ccj	SEQ_H2	3
8jio	SEQ_H2	3
8v5s	SEQ_H2	3
8v5s	SEQ_H2	3
9bjh	SEQ_H2	3
9bjh	SEQ_H2	3
8tp6	SEQ_H2	3
8tp6	SEQ_H2	3
8tp6	SEQ_H2	3
7jmp	SEQ_H2	3
7myz	SEQ_H2	3
5tzu	SEQ_H2	3
7myz	SEQ_H2	3
8e6k	SEQ_H2	3
8e6k	SEQ_H2	3
8e6k	SEQ_H2	3
8e6k	SEQ_H2	3
6v4n	SEQ_H2	3
6v4n	SEQ_H2	3
6v4n	SEQ_H2	3
6v4n	SEQ_H2	3
7n4j	SEQ_H2	3
4rfo	SEQ_H2	3
5kjr	SEQ_H2	3
5c6t	SEQ_H2	3
8vcr	SEQ_H2	3
8vcr	SEQ_H2	3
8vcr	SEQ_H2	3
8vyn	SEQ_H2	3
8vyn	SEQ_H2	3
8vyn	SEQ_H2	3
8vym	SEQ_H2	3
8vym	SEQ_H2	3
8vym	SEQ_H2	3
5w1k	SEQ_H2	3
5w1k	SEQ_H2	3
5w1k	SEQ_H2	3
5w1k	SEQ_H2	3
3idx	SEQ_H2	3
3idy	SEQ_H2	3
3idy	SEQ_H2	3
4cni	SEQ_H2	3
4cni	SEQ_H2	3
7soa	SEQ_H2	3
7tlz	SEQ_H2	3
7so9	SEQ_H2	3
7so9	SEQ_H2	3
7so9	SEQ_H2	3
7n8i	SEQ_H2	3
7sob	SEQ_H2	3
7sob	SEQ_H2	3
7sob	SEQ_H2	3
7sod	SEQ_H2	3
7n8h	SEQ_H2	3
7n8h	SEQ_H2	3
7n8h	SEQ_H2	3
7tm0	SEQ_H2	3
7tm0	SEQ_H2	3
7tm0	SEQ_H2	3
8gtq	SEQ_H2	3
8gtq	SEQ_H2	3
8gtq	SEQ_H2	3
8vyf	SEQ_H2	3
8vye	SEQ_H2	3
8vye	SEQ_H2	3
8vye	SEQ_H2	3
9c45	SEQ_H2	3
9c44	SEQ_H2	3
9c44	SEQ_H2	3
9c44	SEQ_H2	3
4yfl	SEQ_H2	3
4yfl	SEQ_H2	3
8dfh	SEQ_H2	3
8dfi	SEQ_H2	3
7ui1	SEQ_H2	3
7ui1	SEQ_H2	3
7ui1	SEQ_H2	3
7ui1	SEQ_H2	3
7m8l	SEQ_H2	3
7m8l	SEQ_H2	3
7m8l	SEQ_H2	3
7ucq	SEQ_H2	3
7ucq	SEQ_H2	3
7ucq	SEQ_H2	3
7ucq	SEQ_H2	3
5xhv	SEQ_H2	3
7chy	SEQ_H2	3
5xhv	SEQ_H2	3
8szy	SEQ_H2	3
8szy	SEQ_H2	3
5tzt	SEQ_H2	3
5tzt	SEQ_H2	3
6fy1	SEQ_H2	3
6fy1	SEQ_H2	3
8gf2	SEQ_H2	3
8gf2	SEQ_H2	3
6vja	SEQ_H2	3
6vja	SEQ_H2	3
4zso	SEQ_H2	3
4zso	SEQ_H2	3
7usl	SEQ_H2	3
8ath	SEQ_H2	3
8ath	SEQ_H2	3
8vgo	SEQ_H2	3
8vgo	SEQ_H2	3
8vgn	SEQ_H2	3
8vgn	SEQ_H2	3
8h08	SEQ_H2	3
8h08	SEQ_H2	3
8h08	SEQ_H2	3
8h07	SEQ_H2	3
8h07	SEQ_H2	3
8h07	SEQ_H2	3
7xd2	SEQ_H2	3
7xd2	SEQ_H2	3
7xd2	SEQ_H2	3
8y31	SEQ_H2	3
8y31	SEQ_H2	3
6ch7	SEQ_H2	3
6mhr	SEQ_H2	3
6mhr	SEQ_H2	3
3q1s	SEQ_H2	3
8dwx	SEQ_H2	3
8dwx	SEQ_H2	3
8dwx	SEQ_H2	3
8dwx	SEQ_H2	3
7ld1	SEQ_H2	3
7ld1	SEQ_H2	3
7ld1	SEQ_H2	3
8dtk	SEQ_H2	3
7sg4	SEQ_H2	3
5bo1	SEQ_H2	3
5bo1	SEQ_H2	3
6azz	SEQ_H2	3
6azz	SEQ_H2	3
4zfg	SEQ_H2	3
4zff	SEQ_H2	3
4zff	SEQ_H2	3
2fjg	SEQ_H2	3
8vgp	SEQ_H2	3
2fjg	SEQ_H2	3
7xei	SEQ_H2	3
7xei	SEQ_H2	3
7xeg	SEQ_H2	3
8k19	SEQ_H2	3
7xeg	SEQ_H2	3
8ffe	SEQ_H2	3
3sob	SEQ_H2	3
9e6k	SEQ_H2	3
4d9q	SEQ_H2	3
4d9q	SEQ_H2	3
6wmw	SEQ_H2	3
6bft	SEQ_H2	3
6bft	SEQ_H2	3
6i07	SEQ_H2	3
6i07	SEQ_H2	3
4d9r	SEQ_H2	3
4d9r	SEQ_H2	3
8dwy	SEQ_H2	3
8dwy	SEQ_H2	3
8dwy	SEQ_H2	3
8dwy	SEQ_H2	3
7tjq	SEQ_H2	3
7tjq	SEQ_H2	3
7tjq	SEQ_H2	3
6cde	SEQ_H2	3
6cde	SEQ_H2	3
7wbh	SEQ_H2	3
7wbh	SEQ_H2	3
7wb5	SEQ_H2	3
7wbh	SEQ_H2	3
8ruu	SEQ_H2	3
8ruu	SEQ_H2	3
5wux	SEQ_H2	3
5wux	SEQ_H2	3
5wux	SEQ_H2	3
3whe	SEQ_H2	3
3whe	SEQ_H2	3
3whe	SEQ_H2	3
3whe	SEQ_H2	3
3whe	SEQ_H2	3
3whe	SEQ_H2	3
3whe	SEQ_H2	3
3whe	SEQ_H2	3
3whe	SEQ_H2	3
3whe	SEQ_H2	3
3whe	SEQ_H2	3
3whe	SEQ_H2	3
6bgt	SEQ_H2	3
3bdy	SEQ_H2	3
7kf0	SEQ_H2	3
7kf0	SEQ_H2	3
7kez	SEQ_H2	3
3be1	SEQ_H2	3
5u3d	SEQ_H2	3
1n8z	SEQ_H2	3
7kf1	SEQ_H2	3
7kf1	SEQ_H2	3
7kf1	SEQ_H2	3
7kf1	SEQ_H2	3
7mn8	SEQ_H2	3
8pwh	SEQ_H2	3
8q6j	SEQ_H2	3
8sj4	SEQ_H2	3
8sj6	SEQ_H2	3
7r6x	SEQ_H2	3
4k8r	SEQ_H2	3
7jx3	SEQ_H2	3
4u6v	SEQ_H2	3
4u6v	SEQ_H2	3
7l0n	SEQ_H2	3
7l0n	SEQ_H2	3
7tn0	SEQ_H2	3
7tn0	SEQ_H2	3
7x1m	SEQ_H2	3
8df5	SEQ_H2	3
8df5	SEQ_H2	3
7xcp	SEQ_H2	3
8hwt	SEQ_H2	3
8hws	SEQ_H2	3
8wpy	SEQ_H2	3
9l6c	SEQ_H2	3
8wpw	SEQ_H2	3
7t7b	SEQ_H2	3
5umn	SEQ_H2	3
5umn	SEQ_H2	3
6ml8	SEQ_H2	3
6d0u	SEQ_H2	3
6d0u	SEQ_H2	3
6d0u	SEQ_H2	3
6d0u	SEQ_H2	3
4fp8	SEQ_H2	3
4fp8	SEQ_H2	3
4fp8	SEQ_H2	3
4fp8	SEQ_H2	3
8r9x	SEQ_H2	3
8r9w	SEQ_H2	3
8r9w	SEQ_H2	3
8r9w	SEQ_H2	3
8ez7	SEQ_H2	3
6ute	SEQ_H2	3
8ker	SEQ_H2	3
8ker	SEQ_H2	3
8ker	SEQ_H2	3
8kek	SEQ_H2	3
8kds	SEQ_H2	3
8kds	SEQ_H2	3
8kdr	SEQ_H2	3
8kds	SEQ_H2	3
4uta	SEQ_H2	3
4uta	SEQ_H2	3
7a3t	SEQ_H2	3
5lbs	SEQ_H2	3
5lbs	SEQ_H2	3
8cxg	SEQ_H2	3
8cxg	SEQ_H2	3
8cxg	SEQ_H2	3
8sj6	SEQ_H2	3
6xpx	SEQ_H2	3
5sy8	SEQ_H2	3
5t85	SEQ_H2	3
5t80	SEQ_H2	3
5t6l	SEQ_H2	3
5t6l	SEQ_H2	3
6x58	SEQ_H2	3
6x58	SEQ_H2	3
5t5b	SEQ_H2	3
5t5b	SEQ_H2	3
5t29	SEQ_H2	3
5tfw	SEQ_H2	3
8v2e	SEQ_H2	3
8v2e	SEQ_H2	3
8jen	SEQ_H2	3
8jen	SEQ_H2	3
8jen	SEQ_H2	3
8jen	SEQ_H2	3
8jel	SEQ_H2	3
8jel	SEQ_H2	3
8jel	SEQ_H2	3
8jel	SEQ_H2	3
7tzg	SEQ_H2	3
7tzg	SEQ_H2	3
7tzh	SEQ_H2	3
7tzh	SEQ_H2	3
7cj2	SEQ_H2	3
7cj2	SEQ_H2	3
6n81	SEQ_H2	3
6n81	SEQ_H2	3
6xq0	SEQ_H2	3
6xq0	SEQ_H2	3
6q18	SEQ_H2	3
5uem	SEQ_H2	3
4edw	SEQ_H2	3
4i77	SEQ_H2	3
4lmq	SEQ_H2	3
4lmq	SEQ_H2	3
9gwt	SEQ_H2	3
8sow	SEQ_H2	3
8soz	SEQ_H2	3
7yvp	SEQ_H2	3
7yvp	SEQ_H2	3
7yvo	SEQ_H2	3
7yvo	SEQ_H2	3
7yvn	SEQ_H2	3
7yvn	SEQ_H2	3
7yvm	SEQ_H2	3
7yvh	SEQ_H2	3
7yvg	SEQ_H2	3
7yvg	SEQ_H2	3
8cma	SEQ_H2	3
7yvg	SEQ_H2	3
5b71	SEQ_H2	3
5b71	SEQ_H2	3
6n8d	SEQ_H2	3
6n8d	SEQ_H2	3
8sja	SEQ_H2	3
8sja	SEQ_H2	3
7st5	SEQ_H2	3
7st5	SEQ_H2	3
8vqd	SEQ_H2	3
7ek0	SEQ_H2	3
7ejy	SEQ_H2	3
7f6y	SEQ_H2	3
7f6z	SEQ_H2	3
7r8l	SEQ_H2	3
7kfv	SEQ_H2	3
7kfv	SEQ_H2	3
7kfv	SEQ_H2	3
7ejz	SEQ_H2	3
7sc1	SEQ_H2	3
7sc1	SEQ_H2	3
7sc1	SEQ_H2	3
8hc7	SEQ_H2	3
8hc6	SEQ_H2	3
8hc5	SEQ_H2	3
8hc4	SEQ_H2	3
8hc4	SEQ_H2	3
8hc4	SEQ_H2	3
8hc3	SEQ_H2	3
8hc3	SEQ_H2	3
8hc2	SEQ_H2	3
7uow	SEQ_H2	3
7uow	SEQ_H2	3
8gs9	SEQ_H2	3
8hn6	SEQ_H2	3
8hn6	SEQ_H2	3
8bg4	SEQ_H2	3
8bg4	SEQ_H2	3
8xbf	SEQ_H2	3
8z86	SEQ_H2	3
8xsd	SEQ_H2	3
8xsd	SEQ_H2	3
8xsd	SEQ_H2	3
7klh	SEQ_H2	3
7klh	SEQ_H2	3
3p11	SEQ_H2	3
7klg	SEQ_H2	3
7klg	SEQ_H2	3
3p0y	SEQ_H2	3
7kml	SEQ_H2	3
7kml	SEQ_H2	3
7kml	SEQ_H2	3
3k2u	SEQ_H2	3
2wuc	SEQ_H2	3
2wub	SEQ_H2	3
2wub	SEQ_H2	3
5o4g	SEQ_H2	3
7bek	SEQ_H2	3
7kmi	SEQ_H2	3
7vmu	SEQ_H2	3
7d00	SEQ_H2	3
7d00	SEQ_H2	3
7qny	SEQ_H2	3
7czr	SEQ_H2	3
7czr	SEQ_H2	3
7m6f	SEQ_H2	3
7m6f	SEQ_H2	3
7czs	SEQ_H2	3
7czs	SEQ_H2	3
7czs	SEQ_H2	3
7mzg	SEQ_H2	3
7bej	SEQ_H2	3
7zcf	SEQ_H2	3
7zce	SEQ_H2	3
7zce	SEQ_H2	3
7zce	SEQ_H2	3
7xst	SEQ_H2	3
7xst	SEQ_H2	3
7xst	SEQ_H2	3
7xmx	SEQ_H2	3
7xmx	SEQ_H2	3
7xmx	SEQ_H2	3
7t72	SEQ_H2	3
7wcu	SEQ_H2	3
7wcp	SEQ_H2	3
7wcp	SEQ_H2	3
7wcp	SEQ_H2	3
7x66	SEQ_H2	3
7x63	SEQ_H2	3
7xil	SEQ_H2	3
7xik	SEQ_H2	3
8bg5	SEQ_H2	3
8bg5	SEQ_H2	3
8j1v	SEQ_H2	3
8j1v	SEQ_H2	3
8j1v	SEQ_H2	3
8j1t	SEQ_H2	3
8hq7	SEQ_H2	3
8hpu	SEQ_H2	3
8hpf	SEQ_H2	3
8hpv	SEQ_H2	3
8hpv	SEQ_H2	3
8hpv	SEQ_H2	3
8hpq	SEQ_H2	3
8hpq	SEQ_H2	3
8hpq	SEQ_H2	3
8hp9	SEQ_H2	3
8hp9	SEQ_H2	3
8hp9	SEQ_H2	3
8xe9	SEQ_H2	3
8xea	SEQ_H2	3
8xea	SEQ_H2	3
8xea	SEQ_H2	3
8c2r	SEQ_H2	3
8c2r	SEQ_H2	3
9fgt	SEQ_H2	3
9fgs	SEQ_H2	3
9fgr	SEQ_H2	3
8v4f	SEQ_H2	3
8qh1	SEQ_H2	3
8qh0	SEQ_H2	3
8c0y	SEQ_H2	3
8k18	SEQ_H2	3
8wpw	SEQ_H2	3
8wpy	SEQ_H2	3
4al8	SEQ_H2	3
5grj	SEQ_H2	3
2qqn	SEQ_H2	3
7bei	SEQ_H2	3
7r8n	SEQ_H2	3
7r8n	SEQ_H2	3
7r8n	SEQ_H2	3
7kfx	SEQ_H2	3
7e5y	SEQ_H2	3
7e5y	SEQ_H2	3
7mzf	SEQ_H2	3
7kfy	SEQ_H2	3
7zf9	SEQ_H2	3
7zf9	SEQ_H2	3
7zf8	SEQ_H2	3
4dag	SEQ_H2	3
7kfw	SEQ_H2	3
7kfw	SEQ_H2	3
7kfw	SEQ_H2	3
7m6d	SEQ_H2	3
7nd5	SEQ_H2	3
8f0h	SEQ_H2	3
8e1g	SEQ_H2	3
8zhq	SEQ_H2	3
8e1g	SEQ_H2	3
7f62	SEQ_H2	3
7ej4	SEQ_H2	3
7ej4	SEQ_H2	3
7ej4	SEQ_H2	3
2r56	SEQ_H2	3
2r56	SEQ_H2	3
5ob5	SEQ_H2	3
7n4m	SEQ_H2	3
5uqy	SEQ_H2	3
7bq5	SEQ_H2	3
7bq5	SEQ_H2	3
7mxl	SEQ_H2	3
8eoo	SEQ_H2	3
8eoo	SEQ_H2	3
8cin	SEQ_H2	3
8cin	SEQ_H2	3
8cin	SEQ_H2	3
8vww	SEQ_H2	3
9b8j	SEQ_H2	3
8vww	SEQ_H2	3
5dhy	SEQ_H2	3
5dhy	SEQ_H2	3
5dhv	SEQ_H2	3
5dhv	SEQ_H2	3
7vux	SEQ_H2	3
7l7r	SEQ_H2	3
7yr1	SEQ_H2	3
7yr1	SEQ_H2	3
7yr1	SEQ_H2	3
